,Airbnb_Or_Hotel,Listing_Name,Price,Primary_Rating,Location_Rating,Cleanliness_Rating,Value_Rating,Num_Reviews,Address,Neighborhood,Amenities,Lat,Long
194,Hotel,Renaissance New York Midtown Hotel ,147,4.5,4.5,4.5,4.0,1195,"218 W 35th St, New York City, NY 10001-2562",0,"['Parking garage', 'Free High Speed Internet (WiFi)', 'Fitness Center with Gym / Workout Room', 'Bar / lounge', 'Children Activities (Kid / Family Friendly)', 'Business Center with Internet Access', 'Banquet room', 'Rooftop terrace', 'Free internet', 'Wifi', 'Paid wifi', 'Internet', 'Restaurant', 'Breakfast available', 'Breakfast buffet', 'Outdoor dining area', 'Special diet menus', 'Meeting rooms', '24-hour security', 'Baggage storage', 'Concierge', 'Gift shop', 'Non-smoking hotel', 'Outdoor furniture', 'ATM on site', 'Doorperson', 'First aid kit', 'Umbrella', '24-hour check-in', '24-hour front desk', 'Express check-in / check-out', 'Dry cleaning', 'Laundry service']",40.751789,-73.991033
195,Hotel,Chelsea Savoy Hotel ,194,4.0,4.5,4.0,4.0,836,"204 W 23rd St, New York City, NY 10011-2301",0,"['Free High Speed Internet (WiFi)', 'Free internet', 'Wifi', 'Internet', 'Free breakfast', 'Non-smoking hotel', '24-hour front desk']",40.7439532,-73.9960924
196,Hotel,The Nomad Hotel New York - Updated 2020 Prices & Reviews (New York City) - Tripadvisor,323,4.5,4.5,5.0,4.0,1022,"1170 Broadway, New York City, NY 10001-7507",0,"['Paid private parking nearby', 'Free High Speed Internet (WiFi)', 'Fitness Center with Gym / Workout Room', 'Bar / lounge', 'Bicycles available', 'Highchairs available', 'Car hire', 'Conference facilities', 'Free internet', 'Wifi', 'Internet', 'Restaurant', 'Breakfast available', 'Breakfast in the room', 'Taxi service', 'Banquet room', 'Meeting rooms', 'Fax / photocopying', '24-hour security', 'Baggage storage', 'Concierge', 'Newspaper', 'Non-smoking hotel', 'Shops', 'ATM on site', 'Doorperson', 'Umbrella', '24-hour check-in', '24-hour front desk', 'Dry cleaning', 'Laundry service', 'Ironing service', 'Shoeshine']",40.7449561,-73.9884704
197,Hotel,Westgate New York Grand Central ,99,3.5,4.0,4.0,3.5,194,"304 East 42nd Street, New York City, NY 10017-5905",0,"['Valet parking', 'Free internet', 'Fitness Center with Gym / Workout Room', 'Bar / lounge', 'Business Center with Internet Access', 'Conference facilities', 'Baggage storage', 'Concierge', 'Wifi', 'Paid wifi', 'Paid internet', 'Internet', 'Restaurant', 'Breakfast buffet', 'Meeting rooms', 'Convenience store', 'Non-smoking hotel', 'ATM on site', '24-hour front desk']",40.7494266,-73.9719652
198,Hotel,The Hotel At Times Square ,68,4.0,5.0,4.0,4.0,4140,"59 West 46th Street, New York City, NY 10036-4120",0,"['Paid public parking nearby', 'Free High Speed Internet (WiFi)', 'Fitness Center with Gym / Workout Room', 'Breakfast available', 'Taxi service', 'Fax / photocopying', 'Rooftop terrace', 'Baggage storage', 'Free internet', 'Wifi', 'Internet', 'Complimentary instant cofffee', 'Vending machine', 'Concierge', 'Newspaper', 'Non-smoking hotel', '24-hour front desk', 'Laundry service']",40.7572513,-73.9811493
199,Hotel,The Ludlow New York City - Updated 2020 Prices & Hotel Reviews - Tripadvisor,285,4.5,4.5,4.5,4.0,873,"180 Ludlow St, New York City, NY 10002-1514",0,"['Paid public parking nearby', 'Free High Speed Internet (WiFi)', 'Fitness Center with Gym / Workout Room', 'Bar / lounge', 'Babysitting', 'Children Activities (Kid / Family Friendly)', 'Pets Allowed ( Dog / Pet Friendly )', 'Car hire', 'Street parking', 'Free internet', 'Wifi', 'Public wifi', 'Internet', 'Restaurant', 'Complimentary instant cofffee', 'Special diet menus', 'Wine / champagne', 'Taxi service', 'Fax / photocopying', 'Rooftop terrace', '24-hour security', 'Baggage storage', 'Concierge', 'Newspaper', 'Outdoor furniture', 'Sun terrace', '24-hour front desk', 'Dry cleaning', 'Laundry service', 'Ironing service']",40.7218644,-73.9872093
200,Hotel,Broadway Plaza Hotel ,97,4.0,4.5,4.5,4.0,1826,"1155 Broadway, New York City, NY 10001-7516",0,"['Paid public parking nearby', 'Free High Speed Internet (WiFi)', 'Free breakfast', 'Bicycle rental', 'Aerobics offsite', 'Kids stay free', ""Children's television networks"", 'Airport transportation', 'Parking garage', 'Secured parking', 'Parking', 'Wifi', 'Internet', 'Breakfast available', 'Breakfast in the room', 'Complimentary tea', 'Wine / champagne', 'Vending machine', 'Bicycle tours', 'Bowling offsite', 'Walking tours', 'Car hire', 'Taxi service', 'Fax / photocopying', '24-hour security', 'Baggage storage', 'Concierge', 'Non-smoking hotel', 'Doorperson', '24-hour check-in', '24-hour front desk', 'Express check-in / check-out', 'Dry cleaning', 'Laundry service', 'Ironing service']",40.7444366,-73.9892011
201,Hotel,The Gotham Hotel ,145,4.0,4.5,4.5,4.0,1153,"16 E 46th St Between Fifth Ave and Madison Ave, New York City, NY 10017-2471",0,"['Electric vehicle charging station', 'Free High Speed Internet (WiFi)', 'Bar / lounge', 'Pets Allowed ( Dog / Pet Friendly )', 'Car hire', 'Fax / photocopying', 'Massage', 'Baggage storage', 'Paid public parking nearby', 'Parking garage', 'Parking', 'Free internet', 'Wifi', 'Public wifi', 'Internet', 'Restaurant', 'Breakfast available', 'Concierge', 'Non-smoking hotel', '24-hour check-in', '24-hour front desk', 'Express check-in / check-out', 'Private check-in / check-out', 'Dry cleaning', 'Laundry service', 'Ironing service', 'Shoeshine']",40.755436,-73.97810799999999
202,Hotel,The Times Square Edition - Updated 2020 Prices & Hotel Reviews (New York City) - Tripadvisor,247,4.0,4.5,5.0,4.0,237,"701 7th Ave 20 Times Square, New York City, NY 10036",0,"['Paid public parking nearby', 'Free High Speed Internet (WiFi)', 'Fitness Center with Gym / Workout Room', 'Bar / lounge', 'Children Activities (Kid / Family Friendly)', 'Pets Allowed ( Dog / Pet Friendly )', 'Taxi service', 'Conference facilities', 'Valet parking', 'Parking', 'Free internet', 'Wifi', 'Public wifi', 'Paid wifi', 'Internet', 'Restaurant', 'Breakfast available', 'Breakfast in the room', 'Outdoor dining area', 'Meeting rooms', '24-hour security', 'Baggage storage', 'Concierge', 'Non-smoking hotel', 'Doorperson', 'Umbrella', '24-hour check-in', 'Dry cleaning', 'Laundry service', 'Ironing service', 'Shoeshine']",40.7592881,-73.984337
203,Hotel,Hilton New York Fashion District ,103,4.0,4.5,4.5,4.0,3990,"152 West 26th Street, New York City, NY 10001-6975",0,"['Paid public parking nearby', 'Free internet', 'Fitness Center with Gym / Workout Room', 'Bicycle rental', 'Taxi service', 'Business Center with Internet Access', 'Conference facilities', 'Baggage storage', 'Valet parking', 'Paid private parking nearby', 'Wifi', 'Paid wifi', 'Paid internet', 'Internet', 'Meeting rooms', 'Concierge', 'Newspaper', 'Non-smoking hotel', 'ATM on site', '24-hour front desk', 'Express check-in / check-out', 'Dry cleaning', 'Laundry service']",40.7455351,-73.9937764
204,Hotel,Fairfield Inn & Suites New York Midtown Manhattan/Penn Station ,154,4.5,4.5,4.5,4.0,1831,"325 W 33rd St, New York City, NY 10001-2702",0,"['Paid private parking nearby', 'Free High Speed Internet (WiFi)', 'Fitness Center with Gym / Workout Room', 'Free breakfast', 'Bicycle rental', 'Business Center with Internet Access', 'Meeting rooms', 'Rooftop terrace', 'Parking', 'Free internet', 'Wifi', 'Public wifi', 'Internet', 'Bar / lounge', 'Breakfast available', 'Breakfast buffet', 'Snack bar', 'Rooftop bar', 'Fax / photocopying', 'Baggage storage', 'Concierge', 'Convenience store', 'Newspaper', 'Non-smoking hotel', 'Sun terrace', '24-hour front desk', 'Express check-in / check-out', 'Dry cleaning', 'Laundry service', 'Self-serve laundry']",40.75225,-73.9951269
205,Hotel,Hampton Inn Manhattan-Chelsea ,98,4.5,4.5,4.5,4.5,2332,"108 West 24th Street, New York City, NY 10011-1902",0,"['Paid public parking nearby', 'Free High Speed Internet (WiFi)', 'Fitness Center with Gym / Workout Room', 'Free breakfast', 'Pets Allowed ( Dog / Pet Friendly )', 'Car hire', 'Business Center with Internet Access', 'Baggage storage', 'Valet parking', 'Paid private parking nearby', 'Free internet', 'Wifi', 'Internet', 'Breakfast buffet', 'Currency exchange', 'Newspaper', 'Non-smoking hotel', 'Shops', 'ATM on site', '24-hour front desk', 'Dry cleaning', 'Laundry service', 'Self-serve laundry']",40.7436548,-73.9930395
206,Hotel,Chelsea Inn - 17Th Street ,129,3.5,4.5,3.5,3.5,265,"46 W 17th St, New York City, NY 10011-5705",0,"['Free High Speed Internet (WiFi)', 'Free internet', ""Children's television networks"", 'Fax / photocopying', 'Baggage storage', 'Non-smoking hotel', '24-hour front desk', 'Laundry service', 'Wifi', 'Public wifi', 'Internet']",40.7386827,-73.99456119999999
207,Hotel,Hilton Garden Inn New York/Midtown Park Ave ,90,4.5,4.5,4.5,4.0,1561,"45 E 33rd St, New York City, NY 10016-5336",0,"['Valet parking', 'Free High Speed Internet (WiFi)', 'Fitness Center with Gym / Workout Room', 'Bar / lounge', 'Business Center with Internet Access', 'Meeting rooms', 'Baggage storage', 'Concierge', 'Paid private parking nearby', 'Parking', 'Free internet', 'Wifi', 'Public wifi', 'Internet', 'Fax / photocopying', 'Convenience store', 'Shared lounge / TV area', '24-hour front desk', 'Express check-in / check-out', 'Dry cleaning', 'Laundry service']",40.7468593,-73.9823194
208,Hotel,Madison Les Hotel ,100,4.0,4.0,4.5,4.0,229,"154 Madison St, New York City, NY 10002-7004",0,"['Free High Speed Internet (WiFi)', 'Fitness Center with Gym / Workout Room', 'Free breakfast', 'Car hire', 'Banquet room', 'Baggage storage', 'Non-smoking hotel', '24-hour front desk', 'Free internet', 'Wifi', 'Public wifi', 'Internet', 'Breakfast available', 'Breakfast buffet', 'Vending machine', 'ATM on site', 'Express check-in / check-out', 'Laundry service']",40.712214,-73.992694
209,Hotel,The Hotel 91 ,83,3.5,3.5,4.0,4.0,922,"91 E Broadway, New York City, NY 10002-7014",0,"['Paid public parking nearby', 'Free High Speed Internet (WiFi)', 'Free internet', 'Vending machine', 'Fax / photocopying', 'Baggage storage', 'Non-smoking hotel', '24-hour front desk', 'Wifi', 'Public wifi', 'Internet', 'ATM on site']",40.7136093,-73.9936337
210,Hotel,Doubletree By Hilton - Times Square South ,97,3.5,4.0,4.0,3.5,2608,"341 West 36th Street, New York City, NY 10018-6401",0,"['Free High Speed Internet (WiFi)', 'Fitness Center with Gym / Workout Room', 'Bar / lounge', 'Business Center with Internet Access', 'Meeting rooms', 'Baggage storage', 'Concierge', '24-hour check-in', 'Free internet', 'Wifi', 'Internet', 'Restaurant', 'Breakfast buffet', 'Non-smoking hotel', 'ATM on site', '24-hour front desk', 'Express check-in / check-out', 'Dry cleaning', 'Laundry service']",40.7543421,-73.9940931
211,Hotel,Fairfield Inn New York Manhattan/Financial District ,89,4.0,4.5,4.5,4.0,595,"161 Front St, New York City, NY 10038-4909",0,"['Paid public parking nearby', 'Free High Speed Internet (WiFi)', 'Fitness Center with Gym / Workout Room', 'Free breakfast', 'Bicycle rental', 'Walking tours', 'Highchairs available', 'Car hire', 'Parking garage', 'Parking', 'Free internet', 'Wifi', 'Public wifi', 'Free wifi in the business center', 'Internet', 'Bar / lounge', 'Breakfast available', 'Breakfast buffet', 'Complimentary instant cofffee', 'Happy hour', 'Wine / champagne', 'Vending machine', 'Taxi service', 'Fax / photocopying', '24-hour security', 'Baggage storage', 'Concierge', 'Non-smoking hotel', '24-hour check-in', '24-hour front desk', 'Dry cleaning', 'Laundry service', 'Ironing service']",40.7058887,-74.00478749999999
212,Hotel,"Le Meridien New York, Central Park ",181,4.0,5.0,4.0,4.0,124,"120 West 57th Street, New York City, NY 10019-3320",0,"['Free internet', 'Fitness Center with Gym / Workout Room', 'Bar / lounge', 'Bicycle rental', 'Nightclub / DJ', 'Taxi service', 'Business Center with Internet Access', 'Conference facilities', 'Wifi', 'Public wifi', 'Paid wifi', 'Internet', 'Restaurant', 'Breakfast available', 'Complimentary instant cofffee', 'Rooftop bar', 'Meeting rooms', 'Rooftop terrace', '24-hour security', 'Baggage storage', 'Concierge', 'Non-smoking hotel', '24-hour front desk', 'Dry cleaning', 'Laundry service']",40.7645242,-73.97845749999999
213,Hotel,Hampton Inn Manhattan Madison Square Garden Area ,117,4.0,4.5,4.5,4.0,2497,"116 West 31st Street, New York City, NY 10001-3401",0,"['Free High Speed Internet (WiFi)', 'Fitness Center with Gym / Workout Room', 'Free breakfast', 'Fax / photocopying', 'Baggage storage', 'Newspaper', '24-hour front desk', 'Dry cleaning', 'Free internet', 'Wifi', 'Internet', 'Breakfast buffet', 'Vending machine', 'Non-smoking hotel', 'Shared lounge / TV area', 'ATM on site', 'Laundry service', 'Ironing service']",40.7480655,-73.99018869999999
214,Hotel,Gansevoort Meatpacking Nyc - Updated 2020 Prices & Hotel Reviews (New York City) - Tripadvisor,284,4.0,4.5,4.5,3.5,2183,"18 9th Avenue at 13th Street, New York City, NY 10014-1202",0,"['Parking', 'Free High Speed Internet (WiFi)', 'Fitness Center with Gym / Workout Room', 'Pool', 'Bar / lounge', 'Nightclub / DJ', 'Children Activities (Kid / Family Friendly)', 'Pets Allowed ( Dog / Pet Friendly )', 'Free internet', 'Wifi', 'Public wifi', 'Internet', 'Sauna', 'Rooftop pool', 'Pool with view', 'Outdoor pool', 'Heated pool', 'Restaurant', 'Breakfast available', 'Poolside bar', 'Rooftop bar', 'Business Center with Internet Access', 'Conference facilities', 'Meeting rooms', 'Spa', 'Rooftop terrace', '24-hour security', 'Baggage storage', 'Non-smoking hotel', 'Doorperson', '24-hour front desk', 'Dry cleaning', 'Laundry service']",40.7398532,-74.00573349999999
215,Hotel,Jw Marriott Essex House New York - Updated 2020 Prices & Hotel Reviews (New York City) - Tripadvisor,382,4.0,5.0,4.5,3.5,2275,"160 Central Park South, New York City, NY 10019",0,"['Parking', 'Wifi', 'Fitness Center with Gym / Workout Room', 'Bar / lounge', 'Pets Allowed ( Dog / Pet Friendly )', 'Taxi service', 'Business Center with Internet Access', 'Conference facilities', 'Public wifi', 'Paid wifi', 'Paid internet', 'Internet', 'Restaurant', 'Breakfast available', 'Breakfast in the room', 'Banquet room', 'Meeting rooms', 'Fax / photocopying', 'Photo copier / fax In business center', 'Spa', 'Baggage storage', 'Concierge', 'Executive lounge access', 'Newspaper', 'Non-smoking hotel', 'Doorperson', '24-hour check-in', '24-hour front desk', 'Express check-in / check-out', 'Dry cleaning', 'Laundry service', 'Ironing service']",40.7660208,-73.97864919999999
216,Hotel,Mayfair Hotel ,104,3.5,4.5,3.5,3.5,1114,"242 W 49th St, New York City, NY 10019-7405",0,"['Free High Speed Internet (WiFi)', 'Free internet', 'Bar / lounge', 'Restaurant', 'Fax / photocopying', 'Baggage storage', 'Non-smoking hotel', '24-hour front desk', 'Wifi', 'Internet']",40.7611725,-73.9859663
217,Hotel,The Mansfield ,89,3.0,4.5,4.0,3.5,136,"12 W 44th St Off of Fifth Avenue, New York City, NY 10036-6604",0,"['Free internet', 'Wifi', 'Fitness Center with Gym / Workout Room', 'Bar / lounge', 'Fax / photocopying', 'Baggage storage', 'Concierge', '24-hour front desk', 'Public wifi', 'Internet', 'Coffee shop', 'Restaurant', 'Breakfast available', 'Vending machine', 'Non-smoking hotel', 'Shared lounge / TV area']",40.755025,-73.9811299
218,Hotel,Baccarat Hotel & Residences New York - Updated 2020 Prices & Reviews (New York City) - Tripadvisor,745,4.5,5.0,5.0,4.0,650,"28 W 53rd St, New York City, NY 10019-6106",0,"['Parking', 'Free High Speed Internet (WiFi)', 'Fitness Center with Gym / Workout Room', 'Pool', 'Bar / lounge', 'Airport transportation', 'Business Center with Internet Access', 'Banquet room', 'Free internet', 'Wifi', 'Internet', 'Sauna', 'Indoor pool', 'Heated pool', 'Restaurant', 'Breakfast available', 'Breakfast in the room', 'Car hire', 'Meeting rooms', 'Spa', 'Couples massage', 'Facial treatments', 'Massage', 'Baggage storage', 'Concierge', 'Newspaper', 'Butler service', 'Doorperson', '24-hour front desk', 'Express check-in / check-out', 'Dry cleaning', 'Laundry service', 'Ironing service', 'Shoeshine']",40.7609013,-73.9773752
219,Hotel,Hilton Garden Inn New York/Manhattan-Chelsea ,87,4.0,4.5,4.5,4.0,2450,"121 West 28th Street, New York City, NY 10001-6102",0,"['Paid public parking nearby', 'Free High Speed Internet (WiFi)', 'Fitness Center with Gym / Workout Room', 'Bar / lounge', 'Car hire', 'Business Center with Internet Access', 'Meeting rooms', 'Baggage storage', 'Valet parking', 'Paid private parking nearby', 'Parking', 'Free internet', 'Wifi', 'Internet', 'Restaurant', 'Breakfast buffet', 'Vending machine', 'Taxi service', 'Fax / photocopying', 'Concierge', 'Convenience store', 'Newspaper', 'Non-smoking hotel', 'Shared lounge / TV area', '24-hour front desk', 'Express check-in / check-out', 'Dry cleaning', 'Laundry service']",40.7466303,-73.9914265
220,Hotel,Leo House ,147,4.0,4.5,4.0,4.5,842,"332 W 23rd St, New York City, NY 10011-2289",0,"['Free High Speed Internet (WiFi)', 'Free internet', 'Bicycle rental', 'Baggage storage', 'Concierge', '24-hour front desk', 'Laundry service', 'Self-serve laundry', 'Wifi', 'Internet', 'Non-smoking hotel']",40.7455905,-73.9999212
221,Hotel,Holiday Inn Express New York City Times Square ,91,4.0,4.5,4.5,4.0,2558,"343 West 39th Street, New York City, NY 10018-1401",0,"['Paid private parking nearby', 'Free High Speed Internet (WiFi)', 'Free breakfast', 'Pets Allowed ( Dog / Pet Friendly )', 'Business Center with Internet Access', 'Fax / photocopying', 'Baggage storage', 'Concierge', 'Parking', 'Free internet', 'Wifi', 'Internet', 'Breakfast available', 'Breakfast buffet', 'Vending machine', 'Newspaper', 'Non-smoking hotel', 'ATM on site', '24-hour front desk', 'Express check-in / check-out', 'Laundry service']",40.7563588,-73.9930462
222,Hotel,Travel Inn Hotel New York ,93,3.5,4.5,4.0,4.0,2009,"515 W 42nd St, New York City, NY 10036-6205",0,"['Paid private parking on-site', 'Parking garage', 'Wifi', 'Pool', 'Video game console', 'Baggage storage', 'Non-smoking hotel', '24-hour front desk', 'Secured parking', 'Parking', 'Paid wifi', 'Paid internet', 'Internet', 'Outdoor pool', 'ATM on site']",40.7603037,-73.99600130000002
